Time,Price,Volume,SP1,SV1,BP1,BV1,isBuy
11:14,3.7,563,3.7,10616,3.69,8356,1
11:15,3.7,1434,3.7,9516,3.69,9493,1
11:16,3.7,1414,3.7,8395,3.69,9370,1
11:17,3.7,601,3.7,8913,3.69,9766,1
11:18,3.7,913,3.7,8154,3.69,10128,1
11:19,3.7,861,3.7,7610,3.69,10284,1
11:20,3.7,2081,3.7,5594,3.69,10442,1
11:21,3.7,941,3.7,6686,3.69,10887,1
11:22,3.7,604,3.7,7197,3.69,10668,1
11:23,3.7,851,3.7,7692,3.69,10393,1
11:24,3.7,388,3.7,7981,3.69,10446,1
11:25,3.69,508,3.7,8504,3.69,9935,0
11:26,3.69,5028,3.7,8481,3.69,5415,0
11:27,3.7,529,3.7,9882,3.69,4385,1
11:28,3.69,688,3.7,10227,3.69,2883,0
11:29,3.69,653,3.7,10013,3.69,2674,0
13:00,3.7,3196,3.7,9889,3.69,2449,1
13:01,3.69,355,3.7,9820,3.69,2233,0
13:02,3.69,1064,3.7,9352,3.69,2648,0
13:03,3.69,986,3.7,9870,3.69,1710,0
13:04,3.69,1098,3.7,10122,3.69,977,0
13:05,3.7,283,3.7,10185,3.69,1191,1
13:06,3.7,418,3.7,9968,3.69,1038,1
13:07,3.7,184,3.7,10011,3.69,2170,1
13:08,3.7,1873,3.7,11366,3.69,1451,1
13:09,3.7,129,3.7,11725,3.69,1692,1
13:10,3.69,1518,3.7,12245,3.69,813,0
13:11,3.69,1693,3.7,11049,3.69,252,0
13:12,3.69,605,3.7,12164,3.69,65,0
13:13,3.69,921,3.69,993,3.68,15636,1
13:14,3.69,100,3.69,2358,3.68,15410,1
13:15,3.69,188,3.69,2494,3.68,16525,1
13:16,3.69,232,3.69,2373,3.68,16898,1
13:17,3.69,438,3.69,2545,3.68,16393,1
13:18,3.69,230,3.69,2830,3.68,16517,1
13:19,3.68,317,3.69,3360,3.68,16381,0
13:20,3.69,313,3.69,3286,3.68,16233,1
13:21,3.69,620,3.69,2638,3.68,13933,1
13:22,3.69,120,3.69,2907,3.68,15295,1
13:23,3.69,362,3.69,3427,3.68,15315,1
13:24,3.69,368,3.69,3221,3.68,15203,1
13:25,3.69,360,3.69,3019,3.68,15310,1
13:26,3.68,233,3.69,4011,3.68,15352,0
13:27,3.69,174,3.69,3429,3.68,15641,1
13:28,3.68,319,3.69,4216,3.68,14452,0
13:29,3.68,1252,3.69,3797,3.68,14555,0
13:30,3.69,437,3.69,5528,3.68,13538,1
13:31,3.68,404,3.69,6641,3.68,13079,0
13:32,3.69,204,3.69,6915,3.68,13706,1
13:33,3.68,800,3.69,7737,3.68,12795,0
13:34,3.68,192,3.69,6942,3.68,12847,0
13:35,3.68,1004,3.69,7732,3.68,12572,0
13:36,3.69,142,3.69,8527,3.68,12477,1
13:37,3.69,3350,3.69,5978,3.68,12460,1
13:38,3.69,5678,3.7,14217,3.69,583,0
13:39,3.69,3712,3.7,14471,3.69,121,0
13:40,3.7,197,3.7,14741,3.69,3533,1
13:41,3.69,162,3.7,14835,3.69,5112,0
13:42,3.69,71,3.7,15822,3.69,6387,0
13:43,3.7,287,3.7,15724,3.69,6388,1
13:44,3.69,164,3.7,16419,3.69,6600,0
13:45,3.69,601,3.7,16198,3.69,6660,0
13:46,3.69,425,3.7,16303,3.69,7358,0
13:47,3.69,87,3.7,16191,3.69,7203,0
13:48,3.7,296,3.7,16743,3.69,7146,1
13:49,3.7,275,3.7,16837,3.69,7182,1
13:50,3.7,236,3.7,16941,3.69,7537,1
13:51,3.69,940,3.7,16004,3.69,7322,0
13:52,3.69,908,3.7,16414,3.69,9353,0
13:53,3.7,495,3.7,16391,3.69,7883,1
13:54,3.69,790,3.7,15991,3.69,7736,0
13:55,3.69,132,3.7,16335,3.69,8273,0
13:56,3.69,126,3.7,16424,3.69,8677,0
13:57,3.69,1325,3.7,15520,3.69,8632,0
13:58,3.69,287,3.7,15391,3.69,9821,0
13:59,3.7,2178,3.7,13509,3.69,12504,1
14:00,3.7,749,3.7,12884,3.69,14169,1
14:01,3.7,239,3.7,14039,3.69,14380,1
14:02,3.7,184,3.7,14265,3.69,15590,1
14:03,3.7,136,3.7,13581,3.69,16956,1
14:04,3.7,3666,3.7,11048,3.69,16529,1
14:05,3.7,301,3.7,11627,3.69,17824,1
14:06,3.7,208,3.7,11324,3.69,17937,1
14:07,3.7,345,3.7,11171,3.69,17832,1
14:08,3.7,329,3.7,11081,3.69,18067,1
14:09,3.7,10,3.7,11192,3.69,18255,1
14:10,3.69,1138,3.7,10256,3.69,18123,0
14:11,3.69,161,3.7,11030,3.69,17900,0
14:12,3.69,542,3.7,11742,3.69,16444,0
14:13,3.69,215,3.7,11630,3.69,14944,0
14:14,3.69,401,3.7,11672,3.69,14645,0
14:15,3.69,273,3.7,12144,3.69,14033,0
14:16,3.7,418,3.7,11957,3.69,14806,1
14:17,3.7,105,3.7,12570,3.69,15535,1
14:18,3.7,594,3.7,12739,3.69,14966,1
14:19,3.7,503,3.7,12674,3.69,16083,1
14:20,3.69,301,3.7,12968,3.69,15852,0
14:21,3.69,2728,3.7,12848,3.69,14345,0
14:22,3.69,1263,3.7,12006,3.69,13024,0
14:23,3.7,312,3.7,12084,3.69,12853,1
14:24,3.69,9327,3.7,12607,3.69,2988,0
14:25,3.69,567,3.7,14013,3.69,4839,0
14:26,3.69,1138,3.7,13788,3.69,7781,0
14:27,3.69,369,3.7,14194,3.69,6602,0
14:28,3.69,360,3.7,14640,3.69,6634,0
14:29,3.69,319,3.7,14656,3.69,7842,0
14:30,3.69,818,3.7,15080,3.69,7919,0
14:31,3.7,775,3.7,16168,3.69,7919,1
14:32,3.7,412,3.7,16679,3.69,8735,1
14:33,3.7,430,3.7,17273,3.69,11512,1
14:34,3.7,1043,3.7,16290,3.69,11839,1
14:35,3.69,4851,3.7,12332,3.69,12053,0
14:36,3.7,410,3.7,11917,3.69,12525,1
14:37,3.7,864,3.7,11603,3.69,13778,1
14:38,3.69,2202,3.7,11500,3.69,13860,0
14:39,3.7,1597,3.7,10146,3.69,14362,1
14:40,3.7,344,3.7,10359,3.69,14206,1
14:41,3.69,212,3.7,10389,3.69,15232,0
14:42,3.7,1459,3.7,9569,3.69,14156,1
14:43,3.7,918,3.7,8962,3.69,13932,1
14:44,3.69,1003,3.7,8685,3.69,13050,0
14:45,3.69,2381,3.7,8472,3.69,11523,0
14:46,3.7,785,3.7,8330,3.69,12444,1
14:47,3.7,1212,3.7,8129,3.69,12035,1
14:48,3.7,934,3.7,9694,3.69,12863,1
14:49,3.7,2587,3.7,9312,3.69,12422,1
14:50,3.69,1014,3.7,9049,3.69,12540,0
14:51,3.7,5298,3.7,5068,3.69,12169,1
14:52,3.7,9440,3.71,16162,3.7,544,0
14:53,3.7,1934,3.71,15485,3.7,2698,0
14:54,3.71,2021,3.71,15331,3.7,2534,1
14:55,3.7,2456,3.71,15192,3.7,2881,0
14:56,3.7,2930,3.71,13094,3.7,4677,0
14:57,3.71,20,3.71,1905,3.71,1905,1
14:58,3.71,0,3.71,14579,3.71,14579,1
14:59,3.71,0,3.71,16547,3.71,16547,1
