Time,Price,Volume,SP1,SV1,BP1,BV1,isBuy
14:09,8.77,317,8.77,108,8.76,343,1
14:10,8.77,164,8.78,1543,8.77,67,0
14:11,8.77,26,8.78,1563,8.77,70,0
14:12,8.77,97,8.77,282,8.76,493,1
14:13,8.77,81,8.77,221,8.76,553,1
14:14,8.77,15,8.77,482,8.76,566,1
14:15,8.77,74,8.77,413,8.76,579,1
14:16,8.77,96,8.77,320,8.76,576,1
14:17,8.77,75,8.77,270,8.76,580,1
14:18,8.77,86,8.77,258,8.76,542,1
14:19,8.76,24,8.77,254,8.76,543,0
14:20,8.77,87,8.77,263,8.76,540,1
14:21,8.77,140,8.77,213,8.76,500,1
14:22,8.77,264,8.77,123,8.76,161,1
14:23,8.76,49,8.77,143,8.76,125,0
14:24,8.75,339,8.76,237,8.75,3648,0
14:25,8.75,208,8.76,171,8.75,3525,0
14:26,8.75,1626,8.76,161,8.75,1911,0
14:27,8.75,123,8.76,176,8.75,2820,0
14:28,8.75,241,8.76,46,8.75,2643,0
14:29,8.76,166,8.77,332,8.76,15,0
14:30,8.77,214,8.77,195,8.76,74,1
14:31,8.77,162,8.77,227,8.76,149,1
14:32,8.77,79,8.77,196,8.76,125,1
14:33,8.76,91,8.77,104,8.76,47,0
14:34,8.76,115,8.76,97,8.75,3175,1
14:35,8.77,238,8.77,82,8.75,3209,1
14:36,8.76,273,8.78,191,8.76,165,0
14:37,8.78,293,8.79,62,8.78,13,1
14:38,8.78,30,8.79,70,8.78,16,1
14:39,8.78,13,8.78,6,8.76,206,0
14:40,8.76,42,8.78,244,8.76,282,0
14:41,8.76,270,8.77,36,8.76,186,0
14:42,8.76,10,8.77,35,8.76,197,0
14:43,8.77,15,8.77,24,8.76,200,1
14:44,8.77,163,8.78,308,8.77,37,0
14:45,8.76,387,8.77,6,8.76,328,0
14:46,8.78,378,8.78,73,8.77,158,1
14:47,8.77,255,8.78,123,8.77,214,1
14:48,8.77,206,8.78,112,8.77,23,0
14:49,8.76,354,8.78,155,8.76,698,0
14:50,8.76,1203,8.76,261,8.75,2041,1
14:51,8.76,274,8.77,75,8.76,33,0
14:52,8.76,112,8.76,83,8.75,2102,0
14:53,8.76,242,8.76,15,8.75,2107,1
14:54,8.76,66,8.76,92,8.75,2110,0
14:55,8.75,34,8.76,177,8.75,2135,0
14:56,8.76,277,8.76,51,8.75,2027,1
14:57,8.76,179,8.77,102,8.76,529,1
14:58,8.77,495,8.77,46,8.76,246,1
14:59,8.77,138,8.78,168,8.77,0,0
